"taxa_id","Kingdom","Phylum","Class","Clade","Orders","Family","Genus","Species","common_name","RecordsWithDenominators","NeoplasiaWithDenominators","NeoplasiaPrevalence","X.","MalignancyKnown","Malignant","MalignancyPrevalence","PropMalignant","Benign","BenignPrevalence","PropBenign","X..","RecordsFromAllSources","NeoplasiaFromAllSources","Necropsies","X.Sources","X...","female_maturity.months.","male_maturity.months.","Gestation.months.","Weaning.months.","Infancy.months.","litter_size","litters_year","interbirth_interval","birth_weight.g.","weaning_weight.g.","adult_weight.g.","growth_rate.1.days.","max_longevity.months.","metabolic_rate","SE_simple","InferredNeoplasia","Keep"
141,"Animalia","Chordata","Aves","Sauropsida","Anseriformes","Anatidae","Aix","Aix_sponsa","Wood duck",33,5,0.151515152,"-",5,3,0.090909091,0.6,2,0.060606061,0.4,"-",33,5,33,14,"-",11.99868508,11.99868508,1.019066404,-1,36.5,12,1.5,-1,23.7,-1,452.8,-1,270,-1,0.174077656,17.244089,TRUE
63,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Felidae","Acinonyx","Acinonyx_jubatus","Cheetah",79,12,0.151898734,"-",19,3,0.037974684,0.526315789,9,0.113924051,0.473684211,"-",86,19,79,20,"-",14.99013807,14.99013807,2.892833662,3.517422748,3.517422748,3.28,0.7,17.65,489,1940,53500,-1,246,17115,0.11250879,19.07396442,TRUE
1526,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Viperidae","Crotalus","Crotalus_horridus","Timber rattlesnake",26,4,0.153846154,"-",4,3,0.115384615,0.75,1,0.038461538,0.25,"-",26,4,26,10,"-",83.99079553,59.99342538,4.437869822,4.969838922,4.969838922,8.5,-1,1825,-1,-1,700,-1,362.4,-1,0.196116135,18.20022717,TRUE
1025,"Animalia","Chordata","Mammalia","Mammalia","Rodentia","Caviidae","Cavia","Cavia_fulgida","Guinea pig",109,17,0.155963303,"-",17,12,0.110091743,0.705882353,5,0.04587156,0.294117647,"-",109,17,109,17,"-",-1,-1,-1,0.686390533,0.686390533,1.34,-1,-1,-1,-1,282.5,-1,-1,-1,0.095782629,2.451018452,TRUE
1639,"Animalia","Chordata","Mammalia","Mammalia","Rodentia","Dasyproctidae","Dasyprocta","Dasyprocta_punctata","Red-rumped agouti",32,5,0.15625,"-",5,4,0.125,0.8,1,0.03125,0.2,"-",32,5,32,15,"-",16.00920447,-1,3.681788297,4.602235371,4.602235371,1.25,1.87,4.17,227,-1,2150,-1,165.6,-1,0.176776695,16.64680045,TRUE
4007,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Herpestidae","Suricata","Suricata_suricatta","Slender tail meerkat",133,21,0.157894737,"-",46,16,0.120300752,0.673913043,5,0.037593985,0.326086957,"-",158,46,133,25,"-",11.99868508,11.99868508,2.531229454,1.446416831,1.446416831,3.86,-1,12,29,225.5,776,0.0161,247.2,290.12,0.086710997,17.24815252,TRUE
3020,"Animalia","Chordata","Mammalia","Mammalia","Rodentia","Octodontidae","Octodon","Octodon_degus","Degu",25,4,0.16,"-",31,4,0.16,0.806451613,0,0,0.193548387,"-",52,31,25,12,"-",5.982905983,5.982905983,2.958579882,1.183431953,1.183431953,5.31,1.8,-1,14,71.2,235,0.0323,168,177.25,0.2,15.72292355,TRUE
2926,"Animalia","Chordata","Mammalia","Mammalia","Artiodactyla","Bovidae","Nanger","Nanger_dama","Addra gazelle",50,8,0.16,"-",7,2,0.04,0.428571429,4,0.08,0.571428571,"-",51,9,50,10,"-",3.595003287,3.595003287,6.837606838,-1,10.936,-1,1.56,5.98,-1,-1,73000,-1,231.6,-1,0.141421356,19.05175419,TRUE
3013,"Animalia","Chordata","Aves","Sauropsida","Galliformes","Numididae","Numida","Numida_meleagris","Guinea fowl",54,9,0.166666667,"-",8,6,0.111111111,0.75,2,0.037037037,0.25,"-",54,9,54,10,"-",-1,-1,0.887573964,-1,1,8.75,-1,-1,24.5,-1,1299,-1,-1,-1,0.136082763,3.113609151,TRUE
1524,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Viperidae","Crotalus","Crotalus_durissus","Tropical rattlesnake",30,5,0.166666667,"-",5,4,0.133333333,0.8,1,0.033333333,0.2,"-",30,5,30,8,"-",35.99605523,35.99605523,3.944773176,-1,109.5,-1,0.4165,-1,14,-1,1150,-1,237.6,-1,0.182574186,17.31577646,TRUE
90,"Animalia","Chordata","Mammalia","Mammalia","Artiodactyla","Bovidae","Addax","Addax_nasomaculatus","Addax",30,5,0.166666667,"-",5,4,0.133333333,0.8,1,0.033333333,0.2,"-",30,5,30,9,"-",35.00986193,-1,9.270216963,6.50887574,6.50887574,-1,1.1,11.67,5600,-1,92500,-1,336,-1,0.182574186,20.1241774,TRUE
3135,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Felidae","Panthera","Panthera_leo","Masai lion",60,10,0.166666667,"-",13,8,0.133333333,1,0,0,0,"-",65,15,60,20,"-",35.99605523,35.99605523,3.583168968,7.100591716,7.100591716,2.75,0.66,21.33,1300,8480,175000,0.0035,324,27420.6,0.129099445,20.30630811,TRUE
1175,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Boidae","Lichanura","Lichanura_trivirgata","Rosy boa",24,4,0.166666667,"-",4,2,0.083333333,0.5,2,0.083333333,0.5,"-",24,4,24,13,"-",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.204124145,-1,TRUE
3402,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Agamidae","Pogona","Pogona_vitticeps","Bearded dragon",59,10,0.169491525,"-",9,6,0.101694915,0.666666667,3,0.050847458,0.333333333,"-",59,10,59,21,"-",17.99802761,-1,-1,-1,547.5,19,-1,-1,3.16,-1,500,-1,144,-1,0.130188911,15.64914496,TRUE
897,"Animalia","Chordata","Mammalia","Mammalia","Primates","Callitrichidae","Callithrix","Callithrix_jacchus","Common marmoset",47,8,0.170212766,"-",5,4,0.085106383,0.8,1,0.021276596,0.2,"-",47,8,47,5,"-",15.68047337,12.55752794,4.733727811,2.038132807,2.038132807,2.31,1.67,5.56,26.5,86.67,255.2,0.0172,273.6,152,0.145864991,17.02957723,TRUE
3725,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Boidae","Sanzinia","Sanzinia_madagascariensis","Madagscar tree boa",23,4,0.173913043,"-",4,3,0.130434783,0.75,1,0.043478261,0.25,"-",23,4,23,10,"-",-1,0.378040763,0.716633794,-1,11.5,-1,9.5,-1,-1,-1,-1,-1,261.6,-1,0.208514414,-1,TRUE
2160,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Helodermatidae","Heloderma","Heloderma_suspectum","Gila monster",63,11,0.174603175,"-",21,10,0.158730159,0.714285714,1,0.015873016,0.285714286,"-",73,21,63,17,"-",-1,-1,-1,-1,11.43202554,5.3,-1,-1,45.39,-1,553.41,-1,346.8,-1,0.125988158,17.98352154,TRUE
2521,"Animalia","Chordata","Mammalia","Mammalia","Primates","Callitrichidae","Leontopithecus","Leontopithecus_chrysomelas","Golden-headed tamarin",85,15,0.176470588,"-",15,9,0.105882353,0.6,6,0.070588235,0.4,"-",85,15,85,24,"-",21.50237278,23.99737015,4.352287968,4.30226167,4.30226167,2.04,1.75,0.508555784,55.07,165,535,-1,255.6,-1,0.108465229,17.17371888,TRUE
3238,"Animalia","Chordata","Mammalia","Mammalia","Artiodactyla","Suidae","Phacochoerus","Phacochoerus_africanus","Warthog",34,6,0.176470588,"-",5,3,0.088235294,0.6,2,0.058823529,0.4,"-",34,6,34,15,"-",19.00065746,19.00065746,5.391190007,2.761341223,2.761341223,-1,1.5,14,660,-1,1e+05,-1,250.8,-1,0.171498585,19.39596519,TRUE
3076,"Animalia","Chordata","Mammalia","Mammalia","Lagomorpha","Leporidae","Oryctolagus","Oryctolagus_cuniculus","Domestic rabbit",155,28,0.180645161,"-",28,22,0.141935484,0.785714286,6,0.038709677,0.214285714,"-",155,28,155,29,"-",23.99737015,6.101577909,0.986193294,0.854700855,0.854700855,5.24,4.3,0.95,45,214,1800,0.0228,216,-1,0.080321933,17.26199501,TRUE
2293,"Animalia","Chordata","Mammalia","Mammalia","Rodentia","Hydrochaeridae","Hydrochoerus","Hydrochoerus_hydrochaeris","Capybara",55,10,0.181818182,"-",14,8,0.145454545,0.714285714,2,0.036363636,0.285714286,"-",59,14,55,18,"-",14.99013807,14.99013807,4.930966469,3.385930309,3.385930309,4.8,1.25,8.05,1500,8299,55000,-1,181.2,6596.25,0.134839972,18.28931185,TRUE
72,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Boidae","Acrantophis","Acrantophis_dumerili","Dumerils boa",22,4,0.181818182,"-",4,2,0.090909091,0.5,2,0.090909091,0.5,"-",22,4,22,14,"-",-1,-1,-1,-1,10.28486727,-1,-1,-1,-1,-1,-1,-1,312,-1,0.213200716,-1,TRUE
1822,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Gekkonidae","Eublepharis","Eublepharis_macularius","Leopard gecko",38,7,0.184210526,"-",12,6,0.157894737,0.916666667,1,0.026315789,0.083333333,"-",43,12,38,22,"-",13.14924392,13.14924392,1.808021039,-1,40,-1,2.25,-1,1.87,-1,35.53,-1,342,-1,0.162221421,16.75475184,TRUE
4532,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Otariidae","Zalophus","Zalophus_californianus","California sealion",57,11,0.192982456,"-",11,8,0.140350877,0.727272727,3,0.052631579,0.272727273,"-",57,11,57,16,"-",35.99605523,60.02629849,8.514135437,10.35502959,10.35502959,1.2,0.5,24,7000,25000,180000,-1,428.4,-1,0.132453236,21.04636928,TRUE
357,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Dactyloidae","Anolis","Anolis_equestris","Knight anole",20,4,0.2,"-",8,3,0.15,1,0,0,0,"-",25,9,20,7,"-",-1,-1,-1,-1,6.526934999,-1,-1,-1,-1,-1,56,-1,198,-1,0.223606798,15.52817917,TRUE
226,"Animalia","Chordata","Amphibia","Amphibia","Caudata","Ambystomatidae","Ambystoma","Ambystoma_tigrinum","Tiger salamander",20,4,0.2,"-",4,2,0.1,0.5,2,0.1,0.5,"-",20,4,20,13,"-",47.9947403,47.9947403,0.920447074,-1,146,37,-1,-1,-1,-1,9.402,-1,300,-1,0.223606798,15.83594778,TRUE
686,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Boidae","Boa","Boa_constrictor","Boa constrictor",55,11,0.2,"-",17,7,0.127272727,0.764705882,4,0.072727273,0.235294118,"-",61,17,55,31,"-",35.99605523,35.99605523,4.109138725,-1,109.5,35,-1,-1,-1,-1,3532,-1,484.8,-1,0.134839972,19.66139636,TRUE
1828,"Animalia","Chordata","Mammalia","Mammalia","Artiodactyla","Bovidae","Eudorcas","Eudorcas_thomsonii","Thompsons gazelle",29,6,0.206896552,"-",6,4,0.137931034,0.666666667,2,0.068965517,0.333333333,"-",29,6,29,11,"-",11.99868508,13.75345168,5.588428665,3.353057199,3.353057199,-1,1.5,6.25,2600,-1,25000,-1,240,-1,0.185695338,18.67920746,TRUE
2807,"Animalia","Chordata","Aves","Sauropsida","Psittaciformes","Psittaculidae","Melopsittacus","Melopsittacus_undulatus","Budgerigar",477,99,0.20754717,"-",95,83,0.174004193,0.884210526,11,0.023060797,0.115789474,"-",478,100,477,13,"-",5.917159763,5.917159763,0.591715976,-1,18,-1,-1,-1,1.44,-1,30,0.231,252,-1,0.045786855,15.8855245,TRUE
1612,"Animalia","Chordata","Mammalia","Mammalia","Rodentia","Sciuridae","Cynomys","Cynomys_ludovicianus","Gunnison prairie dog",137,29,0.211678832,"-",39,23,0.167883212,0.871794872,5,0.03649635,0.128205128,"-",148,40,137,24,"-",23.99737015,23.99737015,0.986193294,2.071005917,2.071005917,4.43,-1,12,15.75,148.35,1125,0.0111,132,422.67,0.085435766,15.77459611,TRUE
301,"Animalia","Chordata","Aves","Sauropsida","Anseriformes","Anatidae","Anas","Anas_platyrhynchos","Aylesbury duck",33,7,0.212121212,"-",6,4,0.121212121,0.666666667,2,0.060606061,0.333333333,"-",33,7,33,16,"-",11.99868508,11.99868508,0.854700855,-1,36.5,10.515,-1,-1,32.8,-1,1048.1,0.12,349.2,-1,0.174077656,18.27884813,TRUE
3709,"Animalia","Chordata","Mammalia","Mammalia","Primates","Callitrichidae","Saguinus","Saguinus_oedipus","Tamarin monkey",60,13,0.216666667,"-",13,9,0.15,0.692307692,4,0.066666667,0.307692308,"-",60,13,60,22,"-",18.01446417,18.08021039,5.851413544,1.709401709,1.709401709,1.9,1.38,8.02,39.36,105,445.5,0.0102,314.4,-1,0.129099445,17.63374293,TRUE
2037,"Animalia","Chordata","Mammalia","Mammalia","Primates","Hominidae","Gorilla","Gorilla_gorilla","Gorilla",40,9,0.225,"-",9,6,0.15,0.666666667,3,0.075,0.333333333,"-",40,9,40,13,"-",92.99802761,131.9855358,8.415516108,27.41617357,27.41617357,1.05,0.3,45.92,2061.4,12595,139842,8e-04,721.2,-1,0.158113883,22.29397193,TRUE
12,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Felidae","Panthera","Panthera_tigris","White bengal tiger",71,17,0.23943662,"-",19,12,0.169014085,0.684210526,5,0.070422535,0.315789474,"-",73,19,71,27,"-",41.68310322,46.51545036,3.451676529,3.977646285,3.977646285,2.5,0.4,24.65,1190,11003,119700,-1,315.6,28497,0.118678166,20.07291612,TRUE
4180,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Scincidae","Tiliqua","Tiliqua_scincoides","Eastern blue tongued skink",25,6,0.24,"-",6,4,0.16,0.666666667,2,0.08,0.333333333,"-",25,6,25,14,"-",-1,-1,4,16.3182117,16.3182117,10,-1,-1,14,-1,493,-1,319.2,-1,0.2,17.71722422,TRUE
2722,"Animalia","Chordata","Mammalia","Mammalia","Primates","Cercopithecidae","Mandrillus","Mandrillus_sphinx","Mandrill",32,8,0.25,"-",8,5,0.15625,0.625,3,0.09375,0.375,"-",32,8,32,12,"-",38.98750822,69.76035503,5.687047995,11.63708087,11.63708087,1.02,0.8,17.49,613,3000,23000,-1,480,-1,0.176776695,20.44917526,TRUE
1946,"Animalia","Chordata","Aves","Sauropsida","Galliformes","Phasianidae","Gallus","Gallus_gallus","Domestic chicken",272,70,0.257352941,"-",99,62,0.227941176,0.828282828,7,0.025735294,0.171717172,"-",302,100,272,37,"-",-1,-1,-1,-1,11.86715454,-1,-1,-1,25,-1,779.8,0.037,360,-1,0.060633906,18.22979824,TRUE
4438,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Varanidae","Varanus","Varanus_beccarii","Varanus beccarii",31,8,0.258064516,"-",8,5,0.161290323,0.625,3,0.096774194,0.375,"-",31,8,31,7,"-",-1,-1,-1,-1,5.617119817,4.1,0.9,-1,9.2,-1,237.5,-1,170.4,-1,0.179605302,15.76448116,TRUE
3247,"Animalia","Chordata","Mammalia","Mammalia","Diprotodontia","Phascolarctidae","Phascolarctos","Phascolarctos_cinereus","Koala",84,22,0.261904762,"-",22,21,0.25,0.954545455,1,0.011904762,0.045454545,"-",84,22,84,5,"-",21.23602893,35.99605523,1.019066404,11.24260355,11.24260355,1.01,-1,15.48,0.36,1155,9300,0.0028,265.2,1034.1,0.109108945,18.50992407,TRUE
3100,"Animalia","Chordata","Mammalia","Mammalia","Artiodactyla","Bovidae","Ovis","Ovis_aries","Sheep",87,24,0.275862069,"-",24,16,0.183908046,0.666666667,8,0.091954023,0.333333333,"-",87,24,87,24,"-",18.01446417,30.04602235,4.79947403,5.982905983,5.982905983,1.58,1.1,12,2370,17500,80000,-1,273.6,-1,0.107211253,19.52578655,TRUE
2520,"Animalia","Chordata","Mammalia","Mammalia","Primates","Lemuridae","Lemur","Lemur_catta","Ring-tailed lemur",95,27,0.284210526,"-",32,22,0.231578947,0.6875,5,0.052631579,0.3125,"-",100,32,95,27,"-",19.55950033,29.98027613,4.437869822,4.996712689,4.996712689,1.1,0.9,12,70.6,-1,2555,-1,447.6,-1,0.102597835,19.31273137,TRUE
3340,"Animalia","Chordata","Aves","Sauropsida","Pelecaniformes","Threskiornithidae","Platalea","Platalea_ajaja","Ajaia ajaja",31,9,0.290322581,"-",9,0,0,0,9,0.290322581,1,"-",31,9,31,10,"-",35.99605523,35.99605523,0.756081525,-1,109.5,-1,-1,-1,50,-1,1036.97,-1,336,-1,0.179605302,18.17380186,TRUE
2462,"Animalia","Chordata","Mammalia","Mammalia","Artiodactyla","Camelidae","Lama","Lama_glama","Llama",34,10,0.294117647,"-",11,5,0.147058824,0.545454545,4,0.117647059,0.454545455,"-",36,12,34,16,"-",26.29848784,26.29848784,10.84812623,4.996712689,4.996712689,-1,0.685,1.499657769,11000,29000,140000,-1,346.8,-1,0.171498585,20.38660257,TRUE
11,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Felidae","Panthera","Panthera_pardus","Leopard",20,6,0.3,"-",6,2,0.1,0.5,3,0.15,0.5,"-",21,7,20,15,"-",30.80210388,25.34516765,3.18869165,3.616042078,3.616042078,2.14,1.25,14.6,550,1940,53750,0.0079,327.6,-1,0.223606798,19.82244183,TRUE
3593,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Felidae","Panthera","Puma_concolor","Mountain lion",23,7,0.304347826,"-",7,6,0.260869565,0.857142857,1,0.043478261,0.142857143,"-",23,7,23,12,"-",29.98027613,29.98027613,3.024326101,2.958579882,2.958579882,2.5,0.45,25.84,400,3500,63000,0.0061,285.6,13300.8,0.208514414,19.53388977,TRUE
4422,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Ursidae","Ursus","Ursus_maritimus","Polar bear",26,8,0.307692308,"-",8,5,0.192307692,0.625,3,0.115384615,0.375,"-",26,8,26,13,"-",57.00197239,57.00197239,2.136752137,9.960552268,9.960552268,1.66,0.4,24.65,665,27000,475000,0.0022,525.6,44346,0.196116135,22.00062575,TRUE
950,"Animalia","Chordata","Mammalia","Mammalia","Artiodactyla","Bovidae","Capra","Capra_hircus","Domestic goat",117,37,0.316239316,"-",46,16,0.136752137,0.47826087,20,0.170940171,0.52173913,"-",127,47,117,29,"-",13.34648258,22.51808021,5.095332018,5.259697567,5.259697567,1.5,1.1,14.83,2250,-1,61000,0.0041,249.6,-1,0.092450033,19.16879732,TRUE
4505,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Canidae","Vulpes","Vulpes_zerda","Fennec fox",22,7,0.318181818,"-",10,6,0.272727273,0.8,1,0.045454545,0.2,"-",25,10,22,11,"-",9.007232084,9.007232084,1.6765286,2.169625247,2.169625247,2.2,1.1,12,26.28,-1,1250,-1,195.6,467.97,0.213200716,16.84512312,TRUE
936,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Canidae","Canis","Canis_lupus","Gray wolf",36,12,0.333333333,"-",27,9,0.25,0.740740741,2,0.055555556,0.259259259,"-",52,28,36,18,"-",21.99211045,21.99211045,2.038132807,1.54503616,1.54503616,4.98,0.8,12,450,5250,26625,0.0177,247.2,11254.2,0.166666667,18.78358041,TRUE
2470,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Colubridae","Lampropeltis","Lampropeltis_getula","Lampropeltis getula",33,11,0.333333333,"-",21,11,0.333333333,0.904761905,0,0,0.095238095,"-",43,21,33,21,"-",35.99605523,35.99605523,2.005259698,-1,109.5,11,-1,-1,-1,-1,2041,-1,399.6,-1,0.174077656,18.91959588,TRUE
4471,"Animalia","Chordata","Mammalia","Mammalia","Primates","Lemuridae","Varecia","Varecia_variegata","Red/black ruffed lemur",48,16,0.333333333,"-",16,11,0.229166667,0.6875,5,0.104166667,0.3125,"-",48,16,48,21,"-",19.88823143,21.33464826,3.22156476,3.676859303,3.676859303,1.9,1.1,12,107.17,2893,3482.3,-1,472.8,-1,0.144337567,19.58993099,TRUE
3615,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Pythonidae","Python","Python_bivittatus","Indian rock python",24,8,0.333333333,"-",13,5,0.208333333,0.769230769,3,0.125,0.230769231,"-",29,13,24,16,"-",35.99605523,35.99605523,3.001972387,-1,109.5,27.5,-1,-1,111.2,-1,17100,-1,410.4,-1,0.204124145,19.91224022,TRUE
3140,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Colubridae","Pantherophis","Pantherophis_guttatus","Corn snake",67,23,0.343283582,"-",33,16,0.23880597,0.787878788,7,0.104477612,0.212121212,"-",77,33,67,27,"-",19.72386588,18.8678501,1.692965155,-1,58.698,12,-1,-1,-1,-1,900,-1,387.6,-1,0.122169444,18.48454512,TRUE
3645,"Animalia","Chordata","Mammalia","Mammalia","Rodentia","Muridae","Rattus","Rattus_norvegicus","Brown rat",354,122,0.344632768,"-",136,33,0.093220339,0.323529412,80,0.225988701,0.676470588,"-",377,145,354,27,"-",2.958579882,2.301117686,0.690335306,0.821827745,0.821827745,9.9,3.7,-1,5.81,63.8,300,-1,45.6,-1,0.0531494,12.43091031,TRUE
2670,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Canidae","Lycaon","Lycaon_pictus","Cape hunting dog",58,20,0.344827586,"-",18,13,0.224137931,0.722222222,5,0.086206897,0.277777778,"-",58,20,58,19,"-",21.00591716,21.00591716,2.366863905,2.991452991,2.991452991,8.1,1.11,11.9,318,-1,26500,-1,204,10259.65,0.131306433,18.28102688,TRUE
7,"Animalia","Chordata","Mammalia","Mammalia","Didelphimorphia","Didelphidae","Philander","Didelphis_marsupialis","Opossum",96,34,0.35416667,"",39,27,0.28125,0.79411765,7,0.07291667,0.2058,"",101,39,96,26,"",5.950032873,7.938856016,0.394477318,3.22156476,3.22156476,11.045,-1,5.29,0.1735,119.25,2265,-0.49355,64.8,665.205,0.156417972,14.1343735,TRUE
3335,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Colubridae","Pituophis","Pituophis_catenifer","Albino bull snake",25,9,0.36,"-",9,8,0.32,0.888888889,1,0.04,0.111111111,"-",25,9,25,11,"-",-1,-1,-1,-1,13.37032745,5.5,-1,-1,-1,-1,7275.5,-1,405.6,-1,0.2,19.51045052,TRUE
4374,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Felidae","Panthera","Panthera_uncia","Snow leopard",33,12,0.363636364,"-",12,10,0.303030303,0.833333333,2,0.060606061,0.166666667,"-",33,12,33,17,"-",23.99737015,23.99737015,3.15581854,2.531229454,2.531229454,2.12,1.1,12,475,7500,50000,-1,254.4,-1,0.174077656,19.13207265,TRUE
3127,"Animalia","Chordata","Mammalia","Mammalia","Primates","Hominidae","Pan","Pan_troglodytes","Chimpanzee",26,10,0.384615385,"-",11,2,0.076923077,0.181818182,7,0.269230769,0.818181818,"-",28,12,26,10,"-",110.9796187,95.9894806,7.527942143,36.52202498,36.52202498,1.05,0.2,27.61,1821,8500,44983.5,7e-04,712.8,9000,0.196116135,21.77085939,TRUE
2881,"Animalia","Chordata","Mammalia","Mammalia","Rodentia","Muridae","Mus","Mus_musculus","Common mouse",41,16,0.390243902,"-",36,11,0.268292683,0.666666667,5,0.12195122,0.333333333,"-",61,36,41,13,"-",1.380670611,1.380670611,0.624589086,0.723208416,0.723208416,5.54,5.4,0.99,1.25,8.9,20.5,0.0298,72,56.76,0.156173762,12.45574884,TRUE
2475,"Animalia","Chordata","Reptilia","Sauropsida","Squamata","Colubridae","Lampropeltis","Lampropeltis_triangulum","Milk snake",46,18,0.391304348,"-",28,16,0.347826087,0.75,2,0.043478261,0.25,"-",56,28,46,20,"-",-1,-1,-1,-1,8.939923089,-1,-1,-1,-1,-1,950,-1,271.2,-1,0.147441956,17.57746172,TRUE
3231,"Animalia","Chordata","Mammalia","Mammalia","Diprotodontia","Petauridae","Petaurus","Petaurus_breviceps","Pygmy sugar glider",30,12,0.4,"-",13,9,0.3,0.769230769,3,0.1,0.230769231,"-",31,13,30,18,"-",7.758053912,14.99013807,0.525969757,4.010519395,4.010519395,1.82,1.3,10.22,0.194,25,110,0.0188,213.6,91.08,0.182574186,16.01900018,TRUE
9,"Animalia","Chordata","Mammalia","Mammalia","Proboscidea","Elephantidae","Elephas","Elephas_maximus","Asian elephant",22,9,0.409090909,"-",17,1,0.045454545,0.647058824,1,0.045454545,0.352941176,"-",37,24,22,3,"-",108.0539119,108.0539119,21.17028271,18.01446417,18.01446417,1.41,0.2,37.51,107000,-1,3178000,-1,786,-1,0.213200716,23.87468917,TRUE
565,"Animalia","Chordata","Mammalia","Mammalia","Eulipotyphla","Erinaceidae","Atelerix","Atelerix_albiventris","Four-toed hedgehog",147,66,0.448979592,"-",69,52,0.353741497,0.782608696,12,0.081632653,0.217391304,"-",152,71,147,36,"-",2.761341223,3.828073636,1.150558843,1.446416831,1.446416831,3.98,-1,-1,10,-1,500,0.039,136.8,146.7,0.08247861,15.51548659,TRUE
3136,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Felidae","Panthera","Panthera_onca","Jaguar",22,10,0.454545455,"-",12,9,0.409090909,0.916666667,1,0.045454545,0.083333333,"-",24,12,22,14,"-",23.99737015,23.99737015,3.25443787,4.142011834,4.142011834,1.96,0.5,12,820,5033.5,81150,0.0072,336,15861,0.213200716,20.06732419,TRUE
2550,"Animalia","Chordata","Amphibia","Amphibia","Anura","Leptodactylidae","Leptodactylus","Leptodactylus_fallax","Dominican mountain chicken frog",24,11,0.458333333,"-",10,8,0.333333333,0.8,2,0.083333333,0.2,"-",24,11,24,5,"-",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.204124145,-1,TRUE
2888,"Animalia","Chordata","Mammalia","Mammalia","Carnivora","Mustelidae","Mustela","Mustela_putorius","Ferret",105,66,0.628571429,"-",79,43,0.40952381,0.683544304,22,0.20952381,0.316455696,"-",119,80,105,29,"-",10.25641026,10.58514135,1.380670611,2.071005917,2.071005917,7.5,1.5,4.6,9.5,-1,809,0.0328,133.2,847.8,0.097590007,15.65497387,TRUE
